id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13358,Monthly (or Longer ) Designer One Bedroom Downtown,52116,Lynn,,West End,49.28201,-123.12669,Entire home/apt,85,30,433,2022-02-11,3.02,1,40,3,18-611603
13490,Vancouver's best kept secret,52467,Iris,,Kensington-Cedar Cottage,49.25622,-123.06607,Entire home/apt,150,30,92,2021-12-14,0.70,1,161,4,
14267,EcoLoft Vancouver,56030,Peter & Alison,,Kensington-Cedar Cottage,49.24922,-123.08139,Entire home/apt,150,3,34,2021-07-14,0.24,1,2,1,21-156500
16254,Close to PNE/Hastings Park Garden level suite,63238,Jason,,Hastings-Sunrise,49.27721,-123.04086,Entire home/apt,350,3,5,2019-08-19,0.11,1,365,0,19-162421
16611,"1 block to skytrain station, shops,restaurant,bank",58512,Q,,Grandview-Woodland,49.26339,-123.07145,Entire home/apt,100,30,3,2018-02-16,0.06,5,89,0,
17158,Vancouver 3br 3ba house 20min to DT,48673,Elaine,,Renfrew-Collingwood,49.25277,-123.03774,Entire home/apt,195,4,7,2021-09-29,0.05,1,0,2,18-573474
17765,"Central location, nice little apartment",68672,James,,Mount Pleasant,49.26132,-123.10845,Entire home/apt,94,5,203,2021-10-01,1.76,1,0,9,21-156705
18270,private rm in clean central 2BR apt,70437,Ran,,Mount Pleasant,49.26557,-123.096,Private room,51,30,118,2019-12-31,0.88,1,280,0,
18589,Commercial Drive B&B,71508,Sylvain & Alexis,,Grandview-Woodland,49.27569,-123.07057,Private room,94,1,403,2022-03-06,3.08,1,94,13,22-156002
18773,"Comfort Suite on Kits Beach + Netflix, and Youtube",72055,Dean,,Kitsilano,49.2733,-123.16457,Entire home/apt,299,2,19,2022-02-23,0.13,1,316,5,19-282973
18795,*Best choice in downtown-5 Stars * -2,70137,Kai,,West End,49.28299,-123.13008,Private room,65,30,123,2022-02-14,0.93,3,325,2,18-573700
19527,Spacious Apartment near Granville Island and VGH,74129,Bevin,,Fairview,49.26018,-123.13477,Entire home/apt,130,31,49,2022-02-27,0.33,1,0,12,20-161658
19621,Beautiful 2 Br 2 Bath + Den Yaletown Seawall,74380,Shirin,,Downtown,49.27323,-123.12032,Entire home/apt,190,30,0,,,1,174,0,
20085,Bright & Cheerful Uptown Garden Suite,75986,Tony And Rachel,,Kensington-Cedar Cottage,49.25636,-123.08636,Entire home/apt,69,30,75,2021-12-02,0.51,1,192,1,Exempt
21912,PRIVATE ROOM + BATH + KING BED + SEPARATE ENTRY,83871,Adam,,Renfrew-Collingwood,49.23361,-123.05283,Private room,62,30,348,2022-02-24,2.68,3,280,18,22-156397
21913,PRIVATE  SUITE (KITCHEN+ BEDROOM+BATH+LIVING ROOM),83871,Adam,,Renfrew-Collingwood,49.23442,-123.05307,Entire home/apt,80,30,221,2022-02-13,1.76,3,227,7,22-156397
24273,Walker's paradise in Kitsilano,1267409,Julia,,Kitsilano,49.26216,-123.1715,Entire home/apt,140,30,16,2021-03-01,0.15,2,90,0,20-175617
26047,The Alpha Downtown by COMFYSUITES,109845,Alicia,,Downtown,49.28086,-123.12375,Entire home/apt,159,30,38,2022-02-27,0.29,4,202,3,
33150,“Suite on Main”  near  Q.E Park,143724,Ili,,Riley Park,49.24677,-123.1048,Entire home/apt,110,4,78,2022-02-24,0.59,1,152,26,22-156658
35102,2Br + 2Br Yaletown PRIME location!,2283739,Karina,,Downtown,49.27743,-123.11869,Entire home/apt,350,365,76,2018-08-26,0.54,1,314,0,#20-198999
35304,"Private Quiet Studio in the HEART of ""The Drive""",151996,Howie And Lisa,,Grandview-Woodland,49.2729,-123.06973,Entire home/apt,93,2,461,2022-03-10,3.27,1,289,43,22-155951
42645,The Charlie Downtown by COMFYSUITES,109845,Alicia,,Downtown,49.28036,-123.1234,Entire home/apt,159,30,32,2021-12-16,0.23,4,218,4,
49736,Boutique Studio Apartment in Kits!,227101,Sarah,,Kitsilano,49.26778,-123.14674,Entire home/apt,1950,31,9,2016-08-22,0.07,1,0,0,
54261,Yaletown 1 Bedroom Condo,254337,Edgar,,Downtown,49.27462,-123.12426,Entire home/apt,89,90,37,2019-07-09,0.28,2,254,0,
70453,"Open-concept, Modern Heritage Home with over 20 Skylights",56709,Samantha Jo,,Downtown Eastside,49.27836,-123.08716,Entire home/apt,250,5,25,2022-01-02,0.31,1,0,3,19-162091
73841,Amazing Downtown Vancouver Condo!,386761,Ying Ying,,Downtown,49.27591,-123.12359,Entire home/apt,129,30,16,2021-07-31,0.12,1,246,2,
77157,Room with a Garden View!,412802,Anne,,Arbutus Ridge,49.2452,-123.16544,Entire home/apt,135,2,673,2022-02-08,5.03,2,219,32,22-156332
98830,Your Downtown Executive Suite,520997,Cristina,,Downtown,49.27936,-123.12443,Entire home/apt,110,30,268,2021-12-01,2.02,1,1,1,18-550967
111077,"Clean and Comfy, 2 Bd, Walk to the Drive",569682,Kristina,,Grandview-Woodland,49.26758,-123.06016,Entire home/apt,134,3,117,2022-03-01,0.89,1,149,14,22-156697
125176,Main Street Vineyard,622926,Mark,,Riley Park,49.24615,-123.09462,Private room,95,2,539,2022-03-08,4.17,1,208,43,22-156951
129163,"Rock Rose - Clean, Cozy, Comfy, Steps2-Skytrain.",597619,Rozsa,,Renfrew-Collingwood,49.24401,-123.04772,Private room,45,30,55,2021-12-31,0.46,1,298,2,
134688,"West view, Transit convenient, clean & comfortable",653436,Pirike,,Renfrew-Collingwood,49.24356,-123.04757,Private room,40,30,42,2021-12-31,0.33,5,147,1,
140698,"1905 Heritage Loft, Main/Broadway, Olympic Village",69640,Stephen,,Mount Pleasant,49.26382,-123.10484,Entire home/apt,98,6,130,2022-02-01,1.00,1,211,15,21-156960
170137,Family friendly Point Grey Home,381497,Catherine,,Dunbar Southlands,49.25757,-123.18966,Entire home/apt,175,2,180,2022-01-19,1.40,1,193,27,22-156180
172827,Charming and Homely Downtown Penthouse,19982,Fernande,,Downtown,49.28034,-123.12648,Entire home/apt,400,10,7,2019-12-28,0.16,1,0,0,18 549804 SA
174135,VANCOUVER'S BEST PRIVATE SUITE/LOFT,831892,Hollie,,Downtown Eastside,49.27857,-123.0899,Entire home/apt,90,30,117,2022-03-03,0.92,1,55,1,
182451,KITS SUPER CENTRAL DELIGHTFULL APT!,874660,Penny,,Kitsilano,49.25808,-123.16824,Entire home/apt,131,30,57,2021-02-28,0.44,1,0,0,18-610-361
219261,A Real Gem in the Heart of Kits,1135259,Rami,,Kitsilano,49.2719,-123.15043,Entire home/apt,195,30,214,2022-03-09,3.16,3,251,13,21-157255
248014,"Stunning views, comfort, location!!",1299977,Gabriella,,Grandview-Woodland,49.29103,-123.05782,Entire home/apt,100,31,1,2014-09-04,0.01,1,182,0,
254657,Heritage Loft in heart of Gastown,241920,Scott,,Downtown Eastside,49.28375,-123.10383,Entire home/apt,225,2,74,2021-09-18,0.68,1,123,6,21-156743
256178,Luxury Coach House in Kitsilano,1267409,Julia,,Kitsilano,49.26293,-123.17143,Entire home/apt,170,30,24,2021-12-31,0.21,2,238,13,21-156342
258636,FABULOUS Luxury Downtown Vancouver!,948852,Ian,,Downtown,49.27839,-123.12852,Entire home/apt,99,120,53,2021-03-31,0.43,1,68,1,
283841,D27 - 3 Bedroom in Coal Harbour,30899,Rami,,Downtown,49.28906,-123.12505,Entire home/apt,197,90,2,2014-07-08,0.02,35,0,0,
306178,Sunset views - LGBTQ2+ friendly,1574553,Michelle,,Renfrew-Collingwood,49.23273,-123.02747,Private room,70,2,72,2020-03-06,0.63,2,61,0,18-596029
311354,Close to downtown/shops/restaurants/skytrain,58512,Q,,Grandview-Woodland,49.26328,-123.07086,Entire home/apt,100,30,6,2019-12-21,0.12,5,89,0,18-475635
322824,Modern Yaletown 1BR | GREAT VIEW + CENTRAL,1652613,Blake,,Downtown,49.27608,-123.12452,Entire home/apt,130,30,146,2022-03-07,1.21,2,278,4,
323090,Beautiful fully furnished suite,1555022,Katya And Nick,,Downtown,49.28244,-123.12293,Entire home/apt,168,31,71,2018-04-03,0.59,2,0,0,
359942,Stylish Modern Central Downtown★★★★★★★,1200456,Nala,,Downtown,49.27634,-123.11825,Private room,243,30,44,2019-12-14,0.36,6,364,0,18607863 AM
377706,Bright Spacious Bedroom Pvt Bath,1898008,Tina,,Grandview-Woodland,49.27799,-123.07101,Private room,48,30,57,2019-10-01,0.49,1,130,0,
415700,"LARGE PRIVATE ROOM+ BATH, SEPARATE ENTRY, KING BED",83871,Adam,,Renfrew-Collingwood,49.2332,-123.0551,Private room,69,30,223,2022-02-22,1.85,3,284,14,22-156397
436032,Trendy & Spacious 2 bd Gastown Loft,2165986,Kristy,,Downtown Eastside,49.28211,-123.10453,Entire home/apt,275,3,98,2022-02-23,0.82,1,253,24,22-156087
444187,UNIQUE 4 Bedroom Character House near Downtown!,276869,Chloe,,Mount Pleasant,49.26743,-123.11178,Entire home/apt,395,7,7,2018-09-03,0.14,1,129,0,18-568546
448104,Home (Office) Away from Home – Heart of Downtown,179396,Lili,,Downtown,49.28063,-123.12502,Entire home/apt,138,30,262,2022-01-01,2.18,3,0,5,21-104936
461370,Lovely large room w/ private bath,1200456,Nala,,Killarney,49.22834,-123.03047,Private room,103,30,44,2019-09-22,0.38,6,365,0,18-607373
461386,Beautiful room (s) Vancouver Home,1200456,Nala,,Killarney,49.23034,-123.02971,Private room,103,30,35,2019-09-02,0.30,6,365,0,18-607373
464172,Great main floor house in Vancouver,2189535,Martine,,Hastings-Sunrise,49.28586,-123.05563,Entire home/apt,180,2,1,2013-09-27,0.01,2,4,0,21-265871
475296,1400sf white loft with large deck + rooftop,2356016,Jocelyn,,Downtown Eastside,49.28241,-123.10381,Entire home/apt,350,2,161,2022-02-24,1.54,1,293,24,22-156464
485225,Vancouver One Bedroom,103427,Jacqueline M,,Downtown,49.28052,-123.12691,Entire home/apt,352,2,1,2014-08-04,0.01,2,365,0,Exempt
496298,"Downtown 1Bed+Den, stylish & modern",2451689,Marlin,,Downtown,49.28062,-123.11815,Entire home/apt,124,31,159,2021-10-02,1.35,1,222,2,
498112,Central Modern House with View and 2 Kitchens,2459577,Allison,,Kensington-Cedar Cottage,49.25099,-123.07457,Entire home/apt,375,5,31,2021-09-02,0.26,2,268,2,22-156483
507767,Level | One Bedroom Suite | Downtown Vancouver,2502595,Level Hotels & Furnished Suites,,Downtown,49.27741,-123.12292,Entire home/apt,245,30,3,2020-07-30,0.03,28,365,0,
540348,Modern Architectural lakeside Home On The Park,2655554,Kristen,,Kensington-Cedar Cottage,49.25759,-123.06393,Entire home/apt,463,1,38,2022-03-06,0.36,1,322,5,22-156577
557357,Commercial Dr West Coast Garden Ste,525761,Diane,,Grandview-Woodland,49.27917,-123.06246,Entire home/apt,80,30,190,2022-01-31,1.62,2,297,4,19-114782
622217,Sub-Penthouse with Amazing Views in Heart of City,3084195,Arash,,Downtown,49.27999,-123.1075,Entire home/apt,524,2,47,2022-02-21,0.44,2,313,6,22-156240
648026,Quiet Oasis Garden Suite - Steps from the Drive,893727,Peter & Robin,,Grandview-Woodland,49.26775,-123.06862,Entire home/apt,84,30,61,2022-02-25,0.52,1,0,4,20-154141
654744,English Bay Hideaway @ Stanley Park,2796859,James,,West End,49.29178,-123.14175,Entire home/apt,130,30,64,2022-02-11,0.60,1,189,6,19-104667
654763,1 Bedroom Private Furnished Suite,2459577,Allison,,Kensington-Cedar Cottage,49.2506,-123.07175,Entire home/apt,77,30,22,2020-03-14,0.20,2,10,0,
659986,Nice room in amazing luxury home near DOWNTOWN+UBC,84820,Chris,,South Cambie,49.24413,-123.11955,Private room,92,31,27,2018-05-06,0.24,1,0,0,86-13134
703179,Entire cute  condo full of art,3246254,Izabela,,Downtown,49.27945,-123.10875,Entire home/apt,110,1,173,2022-01-02,1.54,1,4,16,22-156488
713271,Luxury Seaview Studio Suite - Westend,3671073,Susan,,West End,49.28104,-123.13621,Entire home/apt,135,30,83,2021-12-05,0.78,1,247,7,
731219,Kitsilano Laneway House - Quiet Neighbourhood,3804851,Fran & Julian,,Kitsilano,49.26026,-123.18195,Entire home/apt,150,31,11,2020-06-04,0.11,1,180,0,
735468,English Bay Views,3462044,Shea,,West End,49.28059,-123.1364,Entire home/apt,120,1,135,2021-11-13,2.88,1,325,19,22-157544
755558,Kitsilano 2 bdrm Garden Level Suite,3976484,Lori,,Kitsilano,49.25996,-123.16653,Entire home/apt,125,2,78,2021-01-23,0.74,1,0,0,21-157483
763445,Very Convenient Mini-suite,169365,Peter,,Renfrew-Collingwood,49.24438,-123.04453,Entire home/apt,51,5,180,2021-05-29,1.61,1,16,1,21-156581
771366,Level | Studio | Lux Amenities Downtown Vancouver,2502595,Level Hotels & Furnished Suites,,Downtown,49.2794,-123.12181,Entire home/apt,225,30,4,2020-09-04,0.04,28,325,0,
771380,Level | Two Bedroom Suite | Lux Amenities Downtown,2502595,Level Hotels & Furnished Suites,,Downtown,49.27918,-123.12187,Entire home/apt,365,30,7,2014-10-01,0.06,28,345,0,
784153,The Garden Quarter in Kitsilano,3211112,Rasha,,Kitsilano,49.26186,-123.17438,Entire home/apt,66,30,52,2022-01-08,0.46,4,129,4,Long Term Listing
785297,The Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26355,-123.17326,Private room,100,14,69,2022-02-01,0.61,4,229,8,22-156050
785752,The Garden Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26213,-123.17482,Entire home/apt,114,30,3,2016-09-17,0.03,4,184,0,
796603,Exellent for International Student,4196444,Milorad,,West End,49.28087,-123.13525,Shared room,30,30,0,,,1,0,0,
801222,fully furnished suite near VGH,4217281,Jennifer,,Fairview,49.25804,-123.12119,Entire home/apt,68,30,23,2021-10-26,0.21,3,50,1,
824612,East Village Private Garden Gem!,4326869,Marketa,,Hastings-Sunrise,49.28618,-123.05403,Entire home/apt,84,31,66,2022-02-28,0.59,1,172,3,
828920,1 bedroom+Den Monthly rentals only,4345039,Biljana,,Downtown,49.27317,-123.11961,Entire home/apt,170,30,6,2021-10-31,0.07,1,344,3,
874731,Sunny room with private bathroom and large patio,2216706,Matthew,,Fairview,49.25785,-123.12199,Private room,109,6,55,2021-12-31,0.51,1,51,4,21-157290
875309,Heritage Home near Kits Beach,4621004,Judy,,Kitsilano,49.27073,-123.16325,Entire home/apt,275,7,32,2021-09-06,0.29,1,92,1,22156360
885600,"Dunbar near UBC: Clean, comfortable + quiet",4693732,David & Patti,,Dunbar Southlands,49.24803,-123.18517,Entire home/apt,130,3,207,2022-02-04,1.88,1,151,14,22-155942
939882,The Nicola House in English bay,5066370,Myf,,West End,49.28649,-123.13458,Entire home/apt,182,1,143,2022-01-27,1.34,1,170,33,21-258834
958090,Private apartment-Yaletown Downtown,1200456,Nala,,Downtown,49.27744,-123.11524,Entire home/apt,509,30,10,2013-09-30,0.09,6,365,0,
961006,Oakridge Canada Line completely renovated home,5233549,Joyce,,Riley Park,49.23569,-123.10987,Entire home/apt,219,1,7,2017-07-21,0.07,4,0,0,20-185023
961831,Spacious Room in Character Home,3751879,Jayden,,Kitsilano,49.26648,-123.15939,Private room,90,4,19,2022-01-30,1.41,2,267,14,21-158105
980511,"261 Yaletown Studio at ""Space""",600607,Bruce Ward,,Downtown,49.27489,-123.12654,Entire home/apt,79,30,8,2021-11-08,0.10,37,33,1,
994969,152 Studio (no Bedroom),600607,Bruce Ward,,Downtown,49.28006,-123.12673,Entire home/apt,76,30,1,2013-09-17,0.01,37,0,0,
995174,159 2 BEDROOM/ 2 FULL BATH-ideal for sharing!,600607,Bruce Ward,,West End,49.28837,-123.12766,Entire home/apt,103,30,13,2021-12-01,0.12,37,8,1,
1007137,S2-LUXURIOUS 2-BR/2-Baths/2-Balcony,5539641,Selina,,Downtown,49.27804,-123.12531,Entire home/apt,280,180,2,2014-05-23,0.02,2,365,0,
1007144,S1-VIBRANT DOWNTOWN 1-BR + den!,5539641,Selina,,Downtown,49.27828,-123.12671,Entire home/apt,180,180,1,2013-06-02,0.01,2,365,0,
1012385,comfy stay in clean victorian house,5569906,Mark Anthony,,Mount Pleasant,49.25674,-123.0874,Entire home/apt,93,2,292,2022-02-21,2.71,1,153,24,22-156298
1021607,Deluxe Junior One Bedroom (2 Beds),5623565,Hajime,,Downtown,49.27747,-123.12098,Entire home/apt,65,30,101,2021-07-19,0.93,2,162,3,Exempt
1021669,Yaletown Deluxe Studio Condominium,5623565,Hajime,,Downtown,49.27703,-123.12692,Entire home/apt,60,30,142,2021-12-30,1.32,2,141,6,Exempt
1032892,Artist's Character home in 'hip' Commercial Drive,2378744,Lori,,Grandview-Woodland,49.27241,-123.06332,Private room,95,2,67,2021-12-27,0.62,1,267,11,22-156101
1061895,Quiet space minutes from downtown!,5845838,Jenny,,Renfrew-Collingwood,49.24166,-123.0407,Private room,71,2,56,2019-05-26,0.79,1,29,0,18-611473
1103566,Downtown-2BR+2Bath+Den+Office+Pkg - Monthly Rental,6060927,Arin,,Downtown,49.28028,-123.10737,Entire home/apt,172,29,289,2021-12-05,3.38,1,255,6,MM-YYYY
1109821,136 Lord Stanley Great price!,600607,Bruce Ward,,West End,49.29258,-123.13446,Entire home/apt,72,365,11,2019-03-23,0.11,37,42,0,
1113551,Family-Friendly Kitsilano House with Mountain Views,5231060,Liz,,Kitsilano,49.26008,-123.15989,Entire home/apt,641,5,39,2021-12-26,0.37,1,80,3,21-157220
1118858,*Best choice in downtown-5 Stars * -3,70137,Kai,,West End,49.28239,-123.13021,Private room,65,30,59,2021-11-29,0.55,3,337,1,18-573700
1126273,Yaletown/Downtown  1 Bedroom Condo,254337,Edgar,,Downtown,49.28119,-123.12033,Entire home/apt,99,30,1,2019-07-08,0.03,2,301,0,
1141457,2 Bdrm in Strathcona,6067405,Paige And Grant,,Downtown Eastside,49.27925,-123.08814,Entire home/apt,137,3,276,2022-02-20,2.57,2,307,15,22-156517
1162198,Bright & Tidy Character Apartment,6366260,Mary,,Grandview-Woodland,49.2726,-123.06988,Private room,45,30,75,2022-02-01,0.72,1,344,2,
1178149,Cozy space in East Vancouver,6165412,Sylvia,,Hastings-Sunrise,49.26957,-123.04828,Entire home/apt,76,2,43,2021-10-27,0.96,1,202,7,22-156115
1214617,Cool cozy suite on The Drive,6630357,Divina And Viv,,Grandview-Woodland,49.26731,-123.06909,Entire home/apt,149,3,195,2022-02-28,1.85,1,116,2,22-156179
1223989,Stunning Suite Heart of DT w/Parking and Office,6677154,Amanda,,Downtown,49.27843,-123.12901,Entire home/apt,130,90,101,2021-01-31,0.95,1,141,0,
1273760,Private Hotel-Style Suite in a Downtown Boutique High-Rise,6033,Cam,,Downtown,49.28478,-123.1192,Private room,149,2,474,2022-03-07,4.49,2,255,46,Exempt
1291394,Clean New Kits 3 bedroom/ 2bath!,7021457,Leila,,Kitsilano,49.26889,-123.18543,Entire home/apt,150,30,39,2022-02-03,0.37,2,3,1,22-174488
1316419,120 501 Pacific,600607,Bruce Ward,,Downtown,49.28279,-123.1222,Entire home/apt,76,181,2,2014-07-01,0.02,37,0,0,
1316477,224 Yaletown Park.  Long term stay welcome,600607,Bruce Ward,,Downtown,49.27859,-123.11993,Entire home/apt,84,90,7,2020-09-30,0.09,37,0,0,
1343411,Close to Anywhere: Location Location Location,6904778,Mari,,Downtown Eastside,49.27627,-123.10013,Entire home/apt,95,1,55,2020-11-22,0.69,1,0,0,18-615245
1343519,*Best choice in downtown-5 Stars* -1,70137,Kai,,West End,49.28247,-123.13068,Private room,65,30,65,2021-10-31,0.68,3,332,1,18-573700
1360765,Ultra Modern Apartment in Yaletow,7338933,Sadiq,,Downtown,49.284,-123.11432,Entire home/apt,97,30,112,2021-08-02,1.06,3,202,1,
1361276,Private space in heritage home in lovely area,1743089,Darren,,Kensington-Cedar Cottage,49.25808,-123.07538,Entire home/apt,150,14,16,2021-08-01,0.15,3,1,2,22-156349
1365609,AMAZING LOCATION 1BD CHARMING APT IN DOWNTOWN,7336501,Maha,,West End,49.27932,-123.12911,Entire home/apt,148,4,124,2022-02-27,1.19,1,126,21,22-155895
1378220,QUIET COZY SUNNY BR (ENSUITE) + ADJ STUDY IN HOUSE,7465731,Brian,,West Point Grey,49.26026,-123.20135,Entire home/apt,96,1,79,2022-01-14,1.14,2,19,10,22156500
1398788,Stunning 1 Bedroom Laneway,7554741,Ruth,,Arbutus Ridge,49.23968,-123.16762,Entire home/apt,104,31,90,2022-01-01,0.86,1,257,4,
1399744,Luxury 2 BDR With Wrap Around Deck,7560143,Sandy,,Mount Pleasant,49.26964,-123.11064,Entire home/apt,450,30,11,2021-11-30,0.12,1,223,3,
1417881,Renovated Character Home - 3 Bdrm,7499193,Tracey,,Grandview-Woodland,49.26732,-123.06827,Entire home/apt,399,6,42,2021-01-22,0.40,3,227,0,22-157256
1418910,Private Room - Commercial Drive,7499193,Tracey,,Grandview-Woodland,49.26583,-123.06897,Private room,99,4,142,2019-09-04,1.36,3,0,0,22-157256
1466647,One Bedroom & Secured Underground Parking,7856227,Christian,,Downtown Eastside,49.28164,-123.11006,Entire home/apt,199,30,14,2020-08-31,0.16,1,89,0,18-646182
1502887,244 -2 BEDROOM. WATER VIEW! 6 MONTH EXTENDED STAY,600607,Bruce Ward,,Downtown,49.29014,-123.12716,Entire home/apt,129,180,5,2018-12-01,0.05,37,0,0,
1507975,Modern new room with private entry!,51695,Natasha & Paolo,,Riley Park,49.24882,-123.09121,Private room,81,3,281,2022-02-15,2.69,1,197,29,22-156286
1525113,"114 Studio ""West of Denman""",600607,Bruce Ward,,West End,49.29101,-123.14085,Entire home/apt,71,30,11,2021-11-09,0.11,37,0,3,
1610084,Lakeside Cottage with Stunning View,8556789,Lana,,Kensington-Cedar Cottage,49.25936,-123.06131,Entire home/apt,109,6,138,2021-07-20,1.33,1,6,2,22-157071
1623556,Private top floor on vibrant Main St,8633501,Robin,,Riley Park,49.25259,-123.09292,Entire home/apt,91,1,268,2022-02-21,2.59,1,150,32,22-156281
1629480,Garden Suite-Quiet/Private&Central,8660533,Tracy And Richard,,Riley Park,49.25225,-123.10756,Entire home/apt,75,30,133,2022-01-31,1.40,1,224,2,
1657214,"Amazing 2000sqft Downtown loft, 3 patios + Parking",8784861,Dianna,,Downtown Eastside,49.28167,-123.10984,Entire home/apt,250,90,5,2021-05-08,0.05,1,330,1,
1703616,Beautiful Kitsilano Apartment..,8993938,James And Jewel,,Kitsilano,49.26548,-123.14579,Entire home/apt,130,30,0,,,1,343,0,
1717967,2 Bedroom Garden Flat - Main Street,9057463,Mary,,Riley Park,49.24778,-123.09867,Entire home/apt,150,2,283,2022-03-06,2.81,1,84,27,22-156184
1733307,DT Ocean view with luxury amenities and parking,9131888,Cindy,,Downtown,49.27781,-123.10637,Entire home/apt,226,1,16,2022-02-28,2.58,1,317,16,22-157713
1768817,SoMa Suite - Main Street Cool,9041076,Lynn,,Riley Park,49.24489,-123.10302,Entire home/apt,126,30,66,2020-04-16,0.67,1,130,0,20-154624
1820919,Film Industry loves this house! 5 min to VGH,7281178,Jodi,,Mount Pleasant,49.2585,-123.11479,Entire home/apt,240,3,37,2021-08-28,0.40,1,49,3,18-632419
1830733,Cozy Retreat - Strathcona,9575419,Elana & Claudio,,Downtown Eastside,49.27866,-123.08627,Entire home/apt,125,2,246,2021-10-24,2.43,4,177,4,22-156433
1850984,Main Street loft w/ rooftop patio and view!,1007186,Bryn,,Strathcona,49.26772,-123.0975,Entire home/apt,250,3,23,2022-01-03,0.23,1,4,4,20-197406
1869071,156 One Bedroom in Downtown at The Electra,600607,Bruce Ward,,Downtown,49.28216,-123.12438,Entire home/apt,85,30,4,2022-01-05,0.05,37,12,1,
1898584,Tinseltown Apartment,9862171,John,,Downtown,49.27915,-123.10642,Entire home/apt,62,90,33,2021-08-15,0.33,1,105,3,
1932171,Commercial Drive Garden Suite,5026894,Lois,,Grandview-Woodland,49.26861,-123.06666,Entire home/apt,97,31,11,2018-08-28,0.16,1,0,0,
1936740,Luxury affordable monthly stay in 1 BR,5510458,Alison,,Shaughnessy,49.25646,-123.14563,Entire home/apt,80,30,1,2017-06-11,0.02,1,313,0,
1950844,Stylish and Modern 2Bed West End Suite!,1469405,Phil,,West End,49.28954,-123.13711,Entire home/apt,104,1,88,2022-02-27,2.47,1,33,38,20-142112
1970354,Family friendly & centrally located,10174262,Tiffany & Michael,,Kerrisdale,49.22651,-123.14179,Entire home/apt,129,2,110,2021-08-07,1.14,1,232,4,22-156236
1995592,"Charming ""Kitsilano Family Place""",10285482,Allan And Ellen,,Kitsilano,49.263252,-123.164825,Private room,110,2,284,2022-02-17,2.82,1,146,28,22-155953
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,,Fairview,49.26263,-123.11627,Entire home/apt,120,120,3,2014-02-03,0.03,1,222,0,
2008047,Amazing View from a Modern Loft,7745079,Chad,,Strathcona,49.28519,-123.09872,Entire home/apt,160,30,53,2018-08-19,0.56,1,365,0,18-579472
2011559,Sunny family-friendly house in Kits,9372276,Rica,,Kitsilano,49.26057,-123.15881,Entire home/apt,557,5,33,2022-01-01,0.48,1,43,6,22-157347
2017305,Experience Vancouver on the Drive!,10374538,David,,Grandview-Woodland,49.26411,-123.06803,Entire home/apt,189,30,49,2018-09-10,0.50,2,0,0,
2033952,Beautiful Kitsilano - Covid-19 Safe,557301,Tyler,,Kitsilano,49.26715,-123.15325,Entire home/apt,99,2,6,2020-09-09,0.22,1,0,0,20162988
2041582,"Kitsilano Point, very clean, welcoming and bright",1728615,Francois,,Kitsilano,49.2753,-123.14721,Entire home/apt,107,30,242,2021-12-31,2.55,1,261,2,20-160763
2042431,Yaletown 1BD Condo @ Homer & Robson,9582918,Sandy,,Downtown,49.28005,-123.11659,Entire home/apt,141,30,133,2022-01-29,1.35,1,253,6,
2046259,2 bdrm in COMPLETLY RENOVATED HOME BY CANADA LINE,5233549,Joyce,,Riley Park,49.23573,-123.10819,Entire home/apt,219,1,7,2018-07-24,0.10,4,0,0,20-185023
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,,Downtown,49.27393,-123.11599,Entire home/apt,110,30,91,2022-01-31,0.91,3,221,1,"#18-609683 for unit 2610 , #18-609676 for unit 1503"
2084273,Gorgeous New House Double Ensuite,7940236,Renee,,Renfrew-Collingwood,49.24976,-123.03547,Private room,75,31,43,2021-10-02,0.44,3,100,3,
2092610,A spacious modern apartment,1172047,Trevor,,Mount Pleasant,49.2655,-123.0969,Entire home/apt,150,30,37,2022-02-28,0.38,2,271,5,
2106364,Gorgeous New House Single Ensuite,7940236,Renee,,Renfrew-Collingwood,49.24958,-123.0359,Private room,65,31,22,2020-11-17,0.22,3,102,0,
2108899,good sized bedroom on second floor,10571680,Paolo,,Kitsilano,49.26933,-123.16177,Private room,58,31,9,2022-01-31,0.12,2,275,2,
2109035,small room with single bed by beach,10571680,Paolo,,Kitsilano,49.26791,-123.16117,Private room,43,31,6,2019-11-23,0.06,2,222,0,
2168943,South Granville 2 bedroom townhome,11065739,Catherine,,Fairview,49.25972,-123.14269,Entire home/apt,175,7,14,2018-03-19,0.14,1,0,0,19-162542
2183209,Kitsilano PENTHOUSE,11132986,Daniel,,Kitsilano,49.26597,-123.15633,Entire home/apt,160,30,131,2022-01-31,1.37,1,339,7,19-162396
2188113,5 star Luxury ShangriLa hotel condo,477297,Hanna & Michael,,West End,49.28514,-123.12275,Entire home/apt,300,30,36,2019-11-30,0.37,1,365,0,19-104984
2198419,Gorgeous home in Yaletown,11214436,Kate,,Downtown,49.2773,-123.12294,Entire home/apt,115,180,142,2016-09-01,1.47,1,359,0,
