id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
138381,Bed & Breakfast La California,675584,Mary,,Sillery,46.76843,-71.26636,Private room,145,1,159,2022-02-08,1.22,3,342,12,
198548,Fabulous view - Central - Ideal work from home,960772,Marianne,,Saint-Roch,46.81169,-71.22522,Entire home/apt,150,30,52,2022-02-01,0.41,1,151,3,
214967,Au bord du fleuve/Beach house,1110010,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80286,-71.21271,Private room,83,3,175,2022-03-04,1.50,1,75,13,
268812,Apartment Old city Quebec condo,1408583,Émilie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81023,-71.21082,Entire home/apt,40,30,77,2019-02-07,0.61,1,0,0,
330502,Home sweet home!,1686119,Claire,,Vieux-Moulin,46.85134,-71.21403,Entire home/apt,89,3,33,2016-09-18,0.27,1,36,0,
517628,Entire Townhouse on Historic rue Champlain,2216595,Jennifer,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80552,-71.20696,Entire home/apt,432,2,21,2021-12-30,0.66,1,8,6,
588889,Waterfront in Quebec City,2904660,Mariane,,Lac-Saint-Charles,46.93219,-71.38034,Entire home/apt,300,7,6,2021-08-15,0.10,2,38,2,
652815,The Québécoise   No d'établissement 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Private room,61,90,104,2019-12-30,0.90,3,193,0,
652950,SUPER VIEW  on the city- CITQ 138600,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Private room,68,90,86,2020-02-17,0.74,3,119,0,
659635,Confortable TWIN BEDS with artistic walls,2479300,Marie-Denise,,Saint-Jean-Baptiste,46.80664,-71.22599,Private room,68,1,90,2020-02-19,0.78,3,66,0,
661569,Large Charming Room w/ View,675584,Mary,,Sillery,46.76978,-71.26591,Hotel room,145,1,79,2021-10-17,0.75,3,339,15,
760018,Bohème Contemporaine w parking - Citq#301838,4005779,Marie-Christine,,Vieux-Limoilou,46.82868,-71.22634,Entire home/apt,140,30,81,2022-03-04,0.72,1,50,13,
878309,Large and sunny apartment,4598359,Agnes,,Sillery,46.78341,-71.25123,Entire home/apt,75,32,30,2022-01-06,0.28,2,273,3,
878904,Charming studio,4598359,Agnes,,Sillery,46.7817,-71.25042,Entire home/apt,50,32,19,2021-06-30,0.18,2,213,1,
896581,"Québec, chambre avec vue partielle sur le Fleuve",4646399,Mélody,,Cap-Rouge,46.74721,-71.35105,Private room,120,2,6,2019-07-15,0.06,2,363,0,
975749,appart central avec parking 6 pers.,3704617,Atnae Et Pascal,,Saint-Sacrement,46.79359,-71.25751,Entire home/apt,75,29,49,2018-08-09,0.46,1,313,0,
997400,lovely appartement,5480680,Adriana,,Chutes-Montmorency,46.88356,-71.17293,Entire home/apt,68,2,494,2022-02-21,4.59,2,337,45,
1001559,Modern Montcalm condo (private parking),5508181,Simon,,Saint-Jean-Baptiste,46.80631,-71.22715,Entire home/apt,282,2,19,2021-12-27,0.43,1,0,14,302754
1014369,Pretty 4 fully furnished rooms,5580354,Jennifer,,Saint-Sauveur,46.81208,-71.23457,Entire home/apt,850,30,253,2021-12-16,2.32,1,226,2,
1094871,"Perfect location, heart of Qc City!",6015223,Guillaume,,Saint-Jean-Baptiste,46.80669,-71.22328,Entire home/apt,95,3,140,2019-09-02,1.34,1,0,0,
1103650,"3 bdr Home Old Quebec, Vieux-Quebec, 2 parkings",6060744,Sophie,,Saint-Jean-Baptiste,46.80844,-71.22057,Entire home/apt,250,6,27,2022-03-06,0.26,1,276,5,
1157303,En plein coeur du Vieux-Québec,6341801,Olivier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81619,-71.21153,Entire home/apt,105,3,226,2020-02-10,2.13,1,90,0,
1406193,"Québec, qc Parc Victoria 4 1/2 c.e. meublé tv wifi",7586751,Mylène,,Saint-Sauveur,46.81401,-71.23619,Entire home/apt,200,240,77,2017-08-05,0.74,1,365,0,
1486117,Magnifique chambre Petit-Champlain,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81528,-71.20141,Private room,116,2,149,2022-02-13,1.43,7,11,15,
1486498,Magnificient room in historic Building Old Quebec,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81271,-71.20454,Private room,118,2,192,2021-12-05,1.93,7,8,18,
1486966,Cozy Room Petit-Champlain,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81294,-71.20367,Private room,112,2,166,2022-01-22,1.60,7,166,2,
1487080,Magnificient room Petit Champlain,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81398,-71.203,Private room,116,2,143,2022-03-13,1.37,7,26,12,
1487383,Amazing Appartment with a stunning view,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81076,-71.2064,Entire home/apt,200,2,229,2022-02-22,2.20,7,188,15,
1516068,Chambre dans maison privée,6137330,André,,Sillery,46.78447,-71.25825,Private room,20,31,21,2020-08-15,0.22,2,64,0,
1635571,Spacious room - 2 DOUBLE BEDS,8687028,Nicola,,Maizerets,46.83739,-71.22299,Private room,70,1,157,2022-02-28,1.65,8,196,41,
1645445,AMAZING 2STORIES CONDO IN OLDQUEBEC,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81568,-71.20777,Entire home/apt,245,28,113,2019-01-02,1.27,2,318,0,
1683632,appartement conjoint,8895388,Richard,,Saint-Jean-Baptiste,46.80696,-71.22751,Entire home/apt,150,2,95,2022-03-06,0.95,1,349,9,
1851589,Bright room near parc for skiing,8687028,Nicola,,Maizerets,46.83672,-71.22148,Private room,75,1,61,2021-12-27,0.64,8,197,31,
1863842,3 bdr appartment near attractions,1645012,Gaby,,Quartier 5-4,46.86202,-71.1895,Entire home/apt,160,2,232,2021-12-27,2.29,1,67,2,
1979239,Zen Room downtown Qc City,10214782,Véronika,,Saint-Sauveur,46.81187,-71.23208,Private room,53,2,327,2022-02-27,3.28,2,68,25,
2027990,"spacious, renovated room downtown 2",3927227,Paul,,Saint-Sacrement,46.79181,-71.24852,Private room,18,30,32,2021-12-22,0.32,3,261,2,
2076200,Modern with cachet-Condo Old Quebec,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81416,-71.20769,Entire home/apt,182,28,74,2021-10-02,0.75,2,338,1,
2165708,Chambre chaleureuse dans un logement lumineux,10969787,Julie-Anne,,Maizerets,46.84047,-71.21721,Private room,60,30,18,2015-08-10,0.19,2,41,0,
2203513,Cozy Studio in Central Quebec | Furnished,2874168,Brigitte / Ghislain,,Saint-Sacrement,46.79546,-71.2465,Entire home/apt,54,32,30,2021-12-31,0.37,1,271,2,
2578139,Large private room,6825502,André,,Sillery,46.78285,-71.25946,Private room,20,31,26,2021-01-09,0.27,2,219,0,
2691114,Jumelé à louer - Ville de Québec,13773452,Julie,,Neufchâtel-Est/Lebourgneuf,46.847672,-71.331841,Entire home/apt,121,30,32,2018-12-29,0.35,1,5,0,
2719825,"Apartment, room  basement",13891705,Daniel,,Maizerets,46.83823,-71.23241,Entire home/apt,28,2,27,2016-07-11,0.29,2,0,0,
2803587,Quebec city Loft /appartement,14339917,Tony,,Saint-Roch,46.813812,-71.225235,Entire home/apt,79,1,434,2021-12-27,4.61,1,55,36,
2815533,Heart of Old Quebec,14402481,Jacques,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81158,-71.21166,Entire home/apt,50,32,7,2021-12-03,0.27,1,162,5,
2854775,Littoral's Condo | Old Quebec and River view,14594594,Jonathan,,Quartier 5-4,46.85389,-71.18559,Hotel room,231,4,10,2019-08-05,0.12,5,365,0,
2930811,The most chosen Airbnb room in Quebec city,14966026,Maxim,,Saint-Sauveur,46.80956,-71.2417,Private room,71,1,972,2022-02-27,10.43,3,190,146,287066
3028706,Old-Port of Quebec city,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.816685,-71.209061,Entire home/apt,47,31,6,2022-01-22,0.16,3,156,5,
3101045,1 bedroom apartment near Old Quebec,1646154,Dimitri,,Saint-Sauveur,46.81357,-71.23875,Entire home/apt,25,60,22,2019-08-28,0.24,7,160,0,
3110790,Large family room,8687028,Nicola,,Maizerets,46.83647,-71.22146,Private room,75,1,165,2022-02-13,1.79,8,180,34,
3111227,Sleeping in the tower!,8687028,Nicola,,Maizerets,46.8365,-71.22211,Private room,75,1,102,2022-03-01,1.11,8,188,52,
3111553,Romantic tower room,8687028,Nicola,,Maizerets,46.83663,-71.22149,Private room,70,1,322,2022-02-22,3.73,8,265,137,
3111625,Cozy room with terrace access,8687028,Nicola,,Maizerets,46.83695,-71.22303,Private room,95,1,35,2021-09-06,0.38,8,1,1,
3111690,The Chick Shack,8687028,Nicola,,Maizerets,46.83726,-71.22245,Private room,65,1,52,2021-09-21,0.67,8,1,3,
3147232,Private rooftop + amazing location AERP 301616,6012904,Frédéric,,Saint-Jean-Baptiste,46.81129,-71.22268,Entire home/apt,150,3,93,2022-03-05,1.00,1,19,30,301616
3238757,Superbe condo vue sur le fleuve Qc,16386419,Édith,,Saint-Louis,46.75348,-71.30883,Entire home/apt,91,2,0,,,1,0,0,
3294316,Le 81 Saint-Louis,16531842,Camille,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81027,-71.20983,Entire home/apt,90,30,0,,,1,358,0,
3479387,Fabulous 2bed 3rd floor condo + cute cat,17526167,Catou,,Montcalm,46.8003,-71.2362,Entire home/apt,100,3,32,2019-12-27,0.34,1,0,0,
3486441,Au coeur de la vie Limoilienne,17555242,Julien-Pierre,,Vieux-Limoilou,46.82527,-71.2314,Entire home/apt,110,31,44,2021-09-04,0.47,1,357,3,
3499399,CONDO PLEIN CENTRE-VILLE,12810887,Rémy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81093,-71.21275,Entire home/apt,100,30,57,2022-01-16,0.62,1,97,4,279646
3566946,"Unifamiliale, RDC & Basement, 6 1/2",13891705,Daniel,,Maizerets,46.83815,-71.23202,Entire home/apt,28,2,20,2016-03-27,0.22,2,0,0,
3592334,House for rent,3197450,Pierre,,Cité Universitaire,46.78257,-71.30341,Entire home/apt,143,5,19,2021-12-28,0.24,1,84,1,
3599705,Beautiful Down Town Loft - with parking,18136166,Mathieu,,Saint-Roch,46.81011,-71.22936,Entire home/apt,104,31,84,2022-02-27,0.91,1,260,4,
3731628,Great Space in Heart of Old Town,19070558,Peter,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81426,-71.20722,Entire home/apt,120,2,404,2022-02-28,4.38,1,198,66,
3731999,"Cosy apt Quebec downtown, sleeps 4",1646154,Dimitri,,Saint-Sauveur,46.81434,-71.23963,Entire home/apt,28,55,31,2021-11-06,0.34,7,217,1,
3827476,Maison située dans le Vieux-QuébecPermis REF-58746,19694974,Jean-Patrick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80202,-71.20967,Entire home/apt,295,4,15,2019-09-16,0.17,2,186,0,
3840299,"Central, Authentique et Unique",16308082,Jean-Francois,,Saint-Jean-Baptiste,46.81107,-71.22202,Entire home/apt,140,2,545,2022-02-26,5.92,2,118,75,
3861813,Penthouse historique avec vue remarquable Vieux-QC,19871269,Marco,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81596,-71.20812,Entire home/apt,250,31,9,2019-08-02,0.16,1,0,0,
3898375,Beau condo près du fleuve!,20070021,Jean-Francois,,Saint-Louis,46.75267,-71.30948,Entire home/apt,57,365,23,2016-02-18,0.25,1,179,0,
4077412,"Chambre privée et +, près de tout !",21149027,Marc,,Saint-Sauveur,46.81136,-71.23334,Private room,30,1,378,2020-03-11,4.51,1,0,0,
4215307,★★★★ Bienvenue chez moi ★★★★,3201898,Francois,,Saint-Sauveur,46.81044,-71.23905,Entire home/apt,53,1,514,2022-03-01,6.14,1,324,69,
4240987,Beau logement lumineux.,22006491,Jean Pierre,,Vieux-Limoilou,46.82429,-71.22344,Entire home/apt,110,5,15,2016-06-18,0.17,1,36,0,
4276973,Forest Loft in Downtown Quebec City,19909639,Louis,,Saint-Roch,46.81459,-71.22607,Entire home/apt,129,1,612,2021-12-26,6.79,29,231,56,
4286898,Pied-à-terre au Centre-Ville de Qc,22254953,Rod,,Maizerets,46.83958,-71.22535,Private room,240,28,0,,,1,0,0,
4493821,FURNISHED CONDO IN QUEBEC GRANDE AL,16066615,Maxim,,Montcalm,46.79572,-71.23553,Entire home/apt,50,30,22,2019-06-15,0.25,1,0,0,
4563559,Chambre à louer long terme (2),6212858,Katia,,Duberger-Les Saules,46.80757,-71.33553,Private room,16,30,9,2021-11-02,0.11,2,223,3,
4567493,Gîte du Hu-Art (GALARNEAU room),23676164,Pierre,,Lac-Saint-Charles,46.91826,-71.38308,Private room,129,1,1,2015-04-23,0.01,4,140,0,
4567897,Gîte du Hu-Art (BRUNANTE room),23676164,Pierre,,Lac-Saint-Charles,46.91876,-71.38078,Private room,129,1,8,2021-02-28,0.15,4,140,0,
4585669,Littoral - Signature | 2 Queens,14594594,Jonathan,,Quartier 5-4,46.85574,-71.18663,Hotel room,131,1,75,2022-01-01,0.89,5,359,19,
4593246,Charmant appartement dans le Nuvo St-Rock,23809464,Elizabeth Ann,,Saint-Roch,46.81372,-71.23119,Entire home/apt,110,30,6,2019-08-04,0.07,1,158,0,
4596193,Private tiny house & Courtyard + Parking,18991700,Olivier,,Saint-Sauveur,46.80894,-71.24234,Entire home/apt,120,30,24,2018-08-24,0.27,1,89,0,
4613578,2 and a half in the center-life of Quebec,23901714,Reynald,,Saint-Louis,46.77217,-71.29623,Entire home/apt,65,1,257,2022-02-26,2.97,1,105,57,
4617223,Gite du Hu-Art (ZEN room),23676164,Pierre,,Lac-Saint-Charles,46.91847,-71.3834,Private room,129,1,7,2020-01-03,0.09,4,140,0,
4617481,Gîte du Hu-Art (HUARD room),23676164,Pierre,,Lac-Saint-Charles,46.91737,-71.38351,Private room,129,1,1,2015-07-03,0.01,4,140,0,
4803830,Hôtel Motel Le Châteauguay,24747916,Alex,,Quartier 5-4,46.85766,-71.1767,Private room,102,1,7,2022-02-20,0.08,4,362,4,
4820844,"Vivre le Vieux-Québec, sur place !",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815,-71.20631,Entire home/apt,34,1000,1,2015-09-30,0.01,4,365,0,
4962994,Le logis de Charlotte,25584124,Farrah,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81052,-71.20643,Entire home/apt,250,2,12,2021-10-13,1.61,1,135,12,303132
4995782,"Penthouse with terrace, downtown Quebec, parking$",12849225,Nicole,,Saint-Jean-Baptiste,46.81187,-71.21766,Entire home/apt,125,30,45,2020-01-02,0.53,1,364,0,
5051170,2 bedroom in Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81483,-71.23875,Entire home/apt,39,30,22,2022-01-15,0.26,7,243,2,
5094755,Beautiful house near services.,26324945,Marie-Helene,,Saint-Sacrement,46.79017,-71.25455,Entire home/apt,259,2,18,2019-08-13,0.21,1,0,0,
5100852,Charmante maison familiale au centre-ville,11164340,Marie-Claire,,Saint-Sauveur,46.81267,-71.23883,Entire home/apt,150,5,10,2019-12-30,0.18,1,0,0,
5245727,chambre no 1..,15391280,Gaetan,,Saint-Jean-Baptiste,46.80775,-71.22407,Private room,96,1,3,2021-07-14,0.06,3,218,2,2248624407
5442064,"Home near downtown Quebec, Spa, jacuzzi and wine.",28224563,Martine,,Pointe-de-Sainte-Foy,46.76392,-71.32674,Entire home/apt,325,3,54,2021-09-06,0.67,1,197,9,287206
5478609,Beau 4 et demi au centre-ville,28408747,Denis,,Montcalm,46.8045,-71.22506,Entire home/apt,69,31,69,2020-12-20,1.25,1,0,0,
5487325,Chambre privée dans une maison,6825502,André,,Sillery,46.7837,-71.25888,Private room,20,31,8,2021-03-31,0.12,2,223,1,
5495123,"Petit pied-à-terre, Vieux-Québec",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81628,-71.20766,Entire home/apt,29,1000,1,2015-08-15,0.01,4,365,0,
5517202,Au coeur du Quartier des Arts!,5758591,Marie-Lou,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.79403,-71.22944,Entire home/apt,385,3,37,2021-12-30,0.65,3,364,4,
5536939,Grand condo Vieux-Québec*,4252877,Nathalie,,Saint-Jean-Baptiste,46.81246,-71.21678,Entire home/apt,57,30,21,2021-07-23,0.26,5,28,2,
6055191,Superbe loft à Québec,5099838,Maria,,Saint-Jean-Baptiste,46.81045,-71.22426,Entire home/apt,80,32,23,2020-03-07,0.28,1,298,0,
6091563,Cozy pied à terre in Québec city,31612995,David,,Saint-Sauveur,46.80904,-71.23455,Entire home/apt,88,30,9,2016-08-13,0.11,1,66,0,
6100766,Old- port Loft design,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81579,-71.20808,Entire home/apt,40,31,10,2021-12-24,0.15,3,135,4,
6163009,Chambre quartier historique.,31972716,Eric,,Chutes-Montmorency,46.8796,-71.16519,Private room,50,30,16,2022-02-06,0.19,2,61,1,
6167471,CHARMANT loft dans le Vieux-Port de Québec,18684279,Luc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8171,-71.2033,Entire home/apt,132,2,169,2022-02-19,2.03,1,39,73,
6232233,1 room downtown apartment,1646154,Dimitri,,Saint-Sauveur,46.81471,-71.2383,Entire home/apt,25,40,21,2019-12-05,0.27,7,315,0,
6446117,"Flat to share, 5km from Old Québec",33655018,Guillaume,,Saint-Sacrement,46.79247,-71.26534,Private room,50,32,7,2019-09-07,0.09,1,340,0,
6459264,Logement de luxe avec vue incroyable,15649086,Odette,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81367,-71.21705,Entire home/apt,100,31,4,2022-01-20,0.58,1,154,4,
6601346,Superbe condo dans le vieux-Quebec,34035303,Denise,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80979,-71.21139,Entire home/apt,95,30,75,2020-01-01,0.92,1,67,0,
6746347,Clean Cozy Furnished Apartment (Minimum 60 days),15960979,Alain,,Saint-Jean-Baptiste,46.80815,-71.22858,Entire home/apt,45,60,123,2021-04-04,1.66,1,22,1,
6852451,Loft with river view,35884345,Marc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80395,-71.20924,Entire home/apt,50,31,80,2021-12-19,1.41,1,148,2,
6870833,Great apartment in perfect location,35939583,Gilles,,Saint-Jean-Baptiste,46.81075,-71.22379,Entire home/apt,94,2,306,2022-03-03,3.76,1,241,67,
6878287,Chambre près des Chutes Montmorency!,31972716,Eric,,Chutes-Montmorency,46.88037,-71.16497,Private room,50,30,13,2018-01-01,0.16,2,0,0,
6897654,"Near Old City, 2 rooms, free parkingt, Wifi",36143188,Monique,,Vieux-Limoilou,46.82798,-71.22948,Entire home/apt,60,31,5,2019-06-15,0.08,1,282,0,
6947321,Maison espace interessant Quebec,36425487,Bernard,,Neufchâtel-Est/Lebourgneuf,46.85548,-71.2901,Entire home/apt,350,1,179,2021-12-19,2.20,1,293,21,
6970133,Littoral - Signature Plus | 1 Queen,14594594,Jonathan,,Quartier 5-4,46.85548,-71.1852,Hotel room,161,1,30,2021-08-08,0.37,5,365,3,
7001110,Family gataway !,32077416,Cindy,,Saint-Sacrement,46.79536,-71.2591,Entire home/apt,150,3,79,2021-11-27,0.97,1,193,3,
7003871,Spacious room Ensuite Garden,17286960,Caroline,,Saint-Jean-Baptiste,46.81185,-71.21827,Private room,165,3,6,2019-01-06,0.07,3,9,0,
7006697,Le garage,36730732,Lyne,,Quartier 4-5,46.85369,-71.26325,Entire home/apt,55,2,147,2021-10-20,1.81,2,144,5,
7129699,Great loft in Perfect Location,37341683,Raphael,,Saint-Jean-Baptiste,46.81077,-71.22206,Entire home/apt,95,2,340,2022-03-05,4.21,1,284,59,
7140600,Close to Laval University!!!!,7006458,Odile,,Cité Universitaire,46.78711,-71.26385,Entire home/apt,36,30,56,2021-12-22,0.69,2,244,1,
7430769,Quebec City Condo in the Vieux-Port,7096839,Frances,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81437,-71.2029,Entire home/apt,127,32,51,2021-11-17,0.74,1,58,3,
7479188,"Luxurious Apartment, Private Parking & Rooftop",3813034,Rachel,,Saint-Sauveur,46.8094,-71.23117,Entire home/apt,271,3,125,2022-01-01,1.55,1,65,9,
7491399,"Private room, living room and wc",39234978,Mario,,Duberger-Les Saules,46.82429,-71.28873,Private room,64,3,193,2021-09-24,2.39,1,143,11,287151
7513008,Large Quiet Room in Sainte-Foy,10023073,Kevin,,Cité Universitaire,46.77829,-71.28722,Private room,32,30,7,2021-09-30,0.10,3,8,1,
7633284,Littoral's Suite | Old Quebec and River view,14594594,Jonathan,,Quartier 5-4,46.85688,-71.18675,Hotel room,191,1,2,2019-10-12,0.06,5,363,0,
7651759,"Private appartment in old Sillery, Quebec",12208568,Jean-Michel,,Sillery,46.77585,-71.2461,Entire home/apt,34,32,40,2021-03-04,0.50,1,95,0,
7676538,Magnifique condo Vieux-Québec,40309767,Frédéric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81518,-71.21316,Entire home/apt,45,30,11,2021-12-01,0.14,1,158,2,
7677054,Chambre immense bien éclairée! Près de tout!,17893514,Lauraine,,Cité Universitaire,46.77689,-71.301758,Private room,49,33,85,2021-08-31,1.06,3,365,1,
7763317,"Québec city, confortable, lavabo et bien située;)",17893514,Lauraine,,Cité Universitaire,46.7765,-71.30077,Private room,44,33,42,2021-11-01,0.52,3,365,1,
7763332,Splendid loft in Old Quebec,17266932,Chantale Et Robert,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81607,-71.20984,Entire home/apt,165,1,450,2022-03-06,5.62,2,268,68,301559
7800019,Au cœur de Limoilou 297848,41055265,Hélène,,Vieux-Limoilou,46.82073,-71.22398,Entire home/apt,235,2,88,2020-09-07,1.11,2,343,0,
7854562,Bienvenue Chez moi,41314384,Patronnecg,,Saint-Roch,46.8127,-71.22958,Private room,80,2,0,,,1,0,0,
7899556,House in the heart of Quebec City,41651776,Mohamed,,Cité Universitaire,46.77472,-71.28475,Entire home/apt,140,1,13,2019-02-23,0.16,1,0,0,
7966751,Condo Vieux-Québec 2 chambres/mois,28326938,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81457,-71.20194,Entire home/apt,75,32,0,,,1,110,0,
7968592,Littoral - Signature Plus | 2 Queens,14594594,Jonathan,,Quartier 5-4,46.85484,-71.18675,Hotel room,161,1,25,2021-12-25,0.40,5,365,11,
8071221,"Condo neuf, moderne et lumineux",42631993,Marie-Eve,,Neufchâtel-Est/Lebourgneuf,46.83984,-71.31181,Entire home/apt,110,2,15,2018-01-04,0.19,1,0,0,
8114491,Charmant studio au coeur de Québec,9846608,Yves,,Saint-Jean-Baptiste,46.80872,-71.22343,Entire home/apt,125,31,194,2021-09-12,2.45,1,364,10,
8147621,Logement  près du centre  videotron,43017387,Simon,,Vanier,46.82196,-71.26746,Entire home/apt,36,30,97,2020-04-30,1.42,1,252,0,
8173540,"Cozy n Unique, DOWNTOWN OLD QUEBEC",22697179,Vincent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80564,-71.21806,Entire home/apt,103,2,334,2022-02-15,4.24,1,78,41,
8308704,Grand et Spacieux Condo 4½,43805761,Alexa,,Quartier 5-2,46.88393,-71.20901,Entire home/apt,97,1,4,2018-08-05,0.05,1,67,0,
8341363,"Grand appartement 1 chambre, parking privé, WIFI,",43967589,Claude,,Saint-Jean-Baptiste,46.811043,-71.222084,Entire home/apt,110,1,610,2022-03-08,7.73,1,2,68,302598
8428431,Logement entier ( Oasis de paix).,43386574,Felix,,Vieux-Limoilou,46.82462,-71.24014,Entire home/apt,77,1,348,2019-12-26,4.42,1,0,0,
8575961,Great apartment Downtown Quebec,28772277,Julie,,Saint-Sauveur,46.81124,-71.2327,Entire home/apt,151,32,36,2021-11-30,0.60,1,317,2,
8626868,Spacieuse suite ancestrale avec murs de pierre,8687028,Nicola,,Maizerets,46.83872,-71.22119,Hotel room,75,1,9,2021-04-25,0.69,8,9,4,
8662732,Grande chambre bien éclairée meuble,45514378,Pierre,,Sillery,46.78478,-71.24653,Private room,45,3,303,2020-02-13,3.96,4,159,0,
8663249,Logement aux portes de la nature,45516436,Clement,,Loretteville,46.86142,-71.36017,Private room,62,2,38,2021-11-30,0.71,1,288,6,306546
8825259,"4 1/2, spacieux au centre ville.",45482776,Annabelle,,Saint-Jean-Baptiste,46.80818,-71.22465,Entire home/apt,59,31,92,2022-01-20,1.20,1,89,2,
9155937,"Vivre le Vieux-Québec, tout en confort",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81621,-71.20741,Entire home/apt,48,1000,0,,,4,365,0,
9370597,Nichée dans une oasis de verdure !,42248799,Fabienne,,Loretteville,46.85865,-71.3623,Private room,49,3,20,2020-02-19,0.27,1,0,0,
9477639,Condo douillet près des Plaines (terrasse+parking),49123843,Vincent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80338,-71.22158,Entire home/apt,132,30,38,2021-11-30,0.50,1,23,2,
9487918,Le petit chalet,37240944,Karine,,Quartier 5-1,46.96316,-71.24522,Entire home/apt,86,28,1,2021-10-31,0.23,1,67,1,
9522015,Le Zen,5166752,Alex,,Saint-Sauveur,46.80596,-71.23854,Entire home/apt,300,4,46,2020-01-02,0.60,1,0,0,
9630642,Superbe appartement bien localisé,36052925,Emilie,,Saint-Sacrement,46.78737,-71.25648,Private room,40,7,2,2017-01-17,0.03,1,0,0,
9664814,Studio #5 - fully furnished+balcony- Old Qc,49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,76,30,9,2020-08-23,0.14,24,37,0,
9693817,La Classique,50063718,Claire,,Notre-Dame-des-Laurentides,46.91233,-71.33694,Private room,60,1,59,2022-02-10,0.85,2,321,4,
9726354,"Suite 101 - in the heart of Old-Qc, Park avail ($)",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,175,30,3,2021-10-16,0.35,24,36,3,
9863685,La Romantique,50063718,Claire,,Notre-Dame-des-Laurentides,46.91236,-71.33875,Private room,60,1,92,2022-03-04,1.34,2,341,50,
9888402,2 Bedrooms near Laval's University,10214782,Véronika,,Sillery,46.78202,-71.25759,Private room,75,2,79,2020-02-20,1.05,2,179,0,
10154710,"entire clean, quiet and cozy house in Quebec city",52118298,Min,,Saint-Louis,46.77322,-71.29369,Entire home/apt,99,1,297,2020-03-07,3.97,1,0,0,288341
10187037,Les Immeubles Charlevoix - Le Quai St-André 1179,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20483,Entire home/apt,305,2,28,2021-10-24,0.38,59,340,3,
10247268,Les Immeubles Charlevoix - Le Quai St-André 1175,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20489,Entire home/apt,200,2,23,2022-02-20,0.31,59,348,3,
10247936,Les Immeubles Charlevoix - Le Quai St-André 1168,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20488,Entire home/apt,200,2,12,2021-11-28,0.16,59,364,3,
